performance_id,campaign_id,date,creator_id,platform,spend_vnd,impressions,clicks,video_views,reach,ctr,cpm_vnd
PERF_00001269,CMP_0017,2024-04-01,CRE_0017,Lazada Live,7445239.0,137785,4906,63150,121604,0.035606,54035.19
PERF_00001270,CMP_0017,2024-04-01,CRE_0008,Lazada Live,10102079.0,124218,2236,48510,109966,0.018001,81325.4
PERF_00001271,CMP_0017,2024-04-01,CRE_0018,Lazada Live,5937045.0,118144,605,40805,76887,0.005121,50252.62
PERF_00001272,CMP_0017,2024-04-02,CRE_0006,Lazada Live,12796961.0,289879,5729,60579,218323,0.019763,44145.87
PERF_00001273,CMP_0017,2024-04-02,CRE_0017,Lazada Live,12512413.0,342251,4984,99164,206049,0.014562,36559.17
PERF_00001274,CMP_0017,2024-04-02,CRE_0008,Lazada Live,13533237.0,290861,2838,107217,166811,0.009757,46528.19
PERF_00001275,CMP_0017,2024-04-02,CRE_0018,Lazada Live,1386650.0,29623,1410,13366,16582,0.047598,46809.91
PERF_00001276,CMP_0017,2024-04-03,CRE_0006,Lazada Live,11944514.0,207030,9010,27922,164566,0.04352,57694.6
PERF_00001277,CMP_0017,2024-04-03,CRE_0017,Lazada Live,963250.0,28680,1298,8915,22103,0.045258,33586.12
PERF_00001278,CMP_0017,2024-04-03,CRE_0008,Lazada Live,5664458.0,185685,7314,68797,160693,0.039389,30505.74
PERF_00001279,CMP_0017,2024-04-03,CRE_0018,Lazada Live,7901333.0,152335,1799,84001,81553,0.011809,51868.14
PERF_00001280,CMP_0017,2024-04-04,CRE_0006,Lazada Live,6192440.0,124358,1383,70107,76186,0.011121,49795.27
PERF_00001281,CMP_0017,2024-04-04,CRE_0017,Lazada Live,10335905.0,88955,4141,29201,71314,0.046552,116192.51
PERF_00001282,CMP_0017,2024-04-04,CRE_0008,Lazada Live,14942326.0,186584,9178,60746,157268,0.04919,80083.64
PERF_00001283,CMP_0017,2024-04-04,CRE_0018,Lazada Live,12980204.0,342527,10859,135914,229287,0.031703,37895.42
PERF_00001284,CMP_0017,2024-04-05,CRE_0006,Lazada Live,2928563.0,85684,4103,18862,65840,0.047885,34178.64
PERF_00001285,CMP_0017,2024-04-05,CRE_0017,Lazada Live,13293427.0,130634,5854,22303,84653,0.044812,101760.85
PERF_00001286,CMP_0017,2024-04-05,CRE_0008,Lazada Live,8049581.0,217577,5610,72166,110935,0.025784,36996.47
PERF_00001287,CMP_0017,2024-04-05,CRE_0018,Lazada Live,9139647.0,303655,7597,44156,193641,0.025019,30098.79
PERF_00001288,CMP_0017,2024-04-06,CRE_0006,Lazada Live,2850488.0,30249,900,5761,20344,0.029753,94234.12
PERF_00001289,CMP_0017,2024-04-06,CRE_0017,Lazada Live,14382811.0,369664,15077,171072,210104,0.040786,38907.79
PERF_00001290,CMP_0017,2024-04-06,CRE_0008,Lazada Live,5612289.0,50138,2023,18106,43316,0.040349,111936.83
PERF_00001291,CMP_0017,2024-04-06,CRE_0018,Lazada Live,10980446.0,119644,3643,37911,96806,0.030449,91775.99
PERF_00001292,CMP_0017,2024-04-07,CRE_0006,Lazada Live,7795427.0,158995,3452,59642,84684,0.021711,49029.38
PERF_00001293,CMP_0017,2024-04-07,CRE_0017,Lazada Live,9033848.0,155313,6015,69135,106883,0.038728,58165.43
PERF_00001294,CMP_0017,2024-04-07,CRE_0008,Lazada Live,10707677.0,278282,8354,34014,144744,0.03002,38477.79
PERF_00001295,CMP_0017,2024-04-07,CRE_0018,Lazada Live,14890022.0,245830,3843,90339,202396,0.015633,60570.4
PERF_00001296,CMP_0017,2024-04-08,CRE_0006,Lazada Live,9256171.0,187238,5549,53871,164215,0.029636,49435.32
PERF_00001297,CMP_0017,2024-04-08,CRE_0017,Lazada Live,7873545.0,95587,4345,47970,58350,0.045456,82370.46
PERF_00001298,CMP_0017,2024-04-08,CRE_0008,Lazada Live,14440951.0,249028,1843,36852,175705,0.007401,57989.27
PERF_00001299,CMP_0017,2024-04-08,CRE_0018,Lazada Live,2937760.0,30020,369,3812,21628,0.012292,97860.09
PERF_00001300,CMP_0017,2024-04-09,CRE_0006,Lazada Live,9418108.0,120284,3985,62468,71142,0.03313,78298.93
PERF_00001301,CMP_0017,2024-04-09,CRE_0017,Lazada Live,10106038.0,229714,3753,54835,159630,0.016338,43994.0
PERF_00001302,CMP_0017,2024-04-09,CRE_0008,Lazada Live,4542036.0,92641,1012,43972,65771,0.010924,49028.36
PERF_00001303,CMP_0017,2024-04-09,CRE_0018,Lazada Live,2090740.0,30777,1474,8616,22805,0.047893,67931.9
PERF_00001304,CMP_0017,2024-04-10,CRE_0006,Lazada Live,3346105.0,108222,1157,44766,54675,0.010691,30918.9
PERF_00001305,CMP_0017,2024-04-10,CRE_0017,Lazada Live,1023677.0,21016,153,11948,16357,0.00728,48709.41
PERF_00001306,CMP_0017,2024-04-10,CRE_0008,Lazada Live,3675754.0,87919,3276,30684,73869,0.037262,41808.41
PERF_00001307,CMP_0017,2024-04-10,CRE_0018,Lazada Live,2344286.0,21542,343,9886,11127,0.015922,108823.97
PERF_00001308,CMP_0017,2024-04-11,CRE_0006,Lazada Live,11764268.0,281725,2594,75426,146162,0.009208,41757.98
PERF_00001309,CMP_0017,2024-04-11,CRE_0017,Lazada Live,4175252.0,87469,3122,44822,55785,0.035693,47734.08
PERF_00001310,CMP_0017,2024-04-11,CRE_0008,Lazada Live,11999184.0,236330,9989,77624,151805,0.042267,50773.0
PERF_00001311,CMP_0017,2024-04-11,CRE_0018,Lazada Live,13594854.0,351871,10266,58413,185933,0.029175,38635.9
PERF_00001312,CMP_0017,2024-04-12,CRE_0006,Lazada Live,832308.0,18673,596,5748,15935,0.031918,44572.81
PERF_00001313,CMP_0017,2024-04-12,CRE_0017,Lazada Live,10443922.0,107884,2819,31184,80184,0.02613,96806.96
PERF_00001314,CMP_0017,2024-04-12,CRE_0008,Lazada Live,12978709.0,292834,11335,107014,160394,0.038708,44321.05
PERF_00001315,CMP_0017,2024-04-12,CRE_0018,Lazada Live,11884794.0,221193,9488,104167,183252,0.042895,53730.43
PERF_00001316,CMP_0017,2024-04-13,CRE_0006,Lazada Live,1469772.0,22668,278,8698,18600,0.012264,64839.07
PERF_00001317,CMP_0017,2024-04-13,CRE_0017,Lazada Live,3443849.0,84685,2278,29685,54770,0.0269,40666.58
PERF_00001318,CMP_0017,2024-04-13,CRE_0008,Lazada Live,8579111.0,135806,5820,70716,117195,0.042855,63171.81
PERF_00001319,CMP_0017,2024-04-13,CRE_0018,Lazada Live,7177316.0,73400,3309,21402,57264,0.045082,97783.6
PERF_00001320,CMP_0017,2024-04-14,CRE_0006,Lazada Live,13982993.0,372183,10438,110485,239934,0.028045,37570.21
PERF_00001321,CMP_0017,2024-04-14,CRE_0017,Lazada Live,4896352.0,87709,3450,19942,66870,0.039335,55824.97
PERF_00001322,CMP_0017,2024-04-14,CRE_0008,Lazada Live,6894141.0,100156,4916,44311,74302,0.049083,68834.03
PERF_00001323,CMP_0017,2024-04-14,CRE_0018,Lazada Live,3234185.0,64394,1529,6714,48867,0.023744,50224.94
PERF_00001324,CMP_0017,2024-04-15,CRE_0006,Lazada Live,5965468.0,84227,911,15537,46651,0.010816,70826.08
PERF_00001325,CMP_0017,2024-04-15,CRE_0017,Lazada Live,13289931.0,327560,5993,56808,192139,0.018296,40572.51
PERF_00001326,CMP_0017,2024-04-15,CRE_0008,Lazada Live,6458567.0,152432,6446,41425,116125,0.042288,42370.15
PERF_00001327,CMP_0017,2024-04-15,CRE_0018,Lazada Live,10583682.0,196030,2314,86172,164676,0.011804,53990.11
PERF_00001328,CMP_0017,2024-04-16,CRE_0006,Lazada Live,9725367.0,83878,2434,29063,75031,0.029018,115946.58
PERF_00001329,CMP_0017,2024-04-16,CRE_0017,Lazada Live,14280380.0,166840,6389,94290,93264,0.038294,85593.26
PERF_00001330,CMP_0017,2024-04-16,CRE_0008,Lazada Live,3981480.0,68643,2878,9769,50817,0.041927,58002.71
PERF_00001331,CMP_0017,2024-04-16,CRE_0018,Lazada Live,10399125.0,193543,2718,52143,115306,0.014043,53730.31
PERF_00001332,CMP_0017,2024-04-17,CRE_0006,Lazada Live,2442680.0,20893,1034,11984,18587,0.04949,116913.8
PERF_00001333,CMP_0017,2024-04-17,CRE_0017,Lazada Live,3206555.0,50972,386,18646,30071,0.007573,62908.17
PERF_00001334,CMP_0017,2024-04-17,CRE_0008,Lazada Live,4280760.0,88798,3701,44794,52955,0.041679,48207.84
PERF_00001335,CMP_0017,2024-04-17,CRE_0018,Lazada Live,1640941.0,15613,674,5690,10339,0.043169,105100.94
PERF_00001336,CMP_0017,2024-04-18,CRE_0006,Lazada Live,5921000.0,62530,1353,20850,49467,0.021638,94690.55
PERF_00001337,CMP_0017,2024-04-18,CRE_0017,Lazada Live,13783995.0,170732,2917,45314,116338,0.017085,80734.69
PERF_00001338,CMP_0017,2024-04-18,CRE_0008,Lazada Live,9008984.0,81498,3332,19080,65918,0.040884,110542.39
PERF_00001339,CMP_0017,2024-04-18,CRE_0018,Lazada Live,13571573.0,155609,7409,43608,92738,0.047613,87215.86
PERF_00001340,CMP_0017,2024-04-19,CRE_0006,Lazada Live,5875423.0,81043,3531,24030,70708,0.043569,72497.6
PERF_00001341,CMP_0017,2024-04-19,CRE_0017,Lazada Live,9122385.0,121225,5855,15976,70728,0.048299,75251.68
PERF_00001342,CMP_0017,2024-04-19,CRE_0008,Lazada Live,4565179.0,122994,2514,35049,87841,0.02044,37117.09
PERF_00001343,CMP_0017,2024-04-19,CRE_0018,Lazada Live,13669752.0,167641,7818,95291,145315,0.046635,81541.82
PERF_00001344,CMP_0017,2024-04-20,CRE_0006,Lazada Live,4942068.0,130471,2658,62653,96336,0.020372,37878.67
PERF_00001345,CMP_0017,2024-04-20,CRE_0017,Lazada Live,5184899.0,45245,1398,13507,37901,0.030898,114596.07
PERF_00001346,CMP_0017,2024-04-20,CRE_0008,Lazada Live,3134996.0,29351,463,9586,26190,0.015775,106810.53
PERF_00001347,CMP_0017,2024-04-20,CRE_0018,Lazada Live,2482279.0,39329,1466,23347,23844,0.037275,63115.74
PERF_00001348,CMP_0017,2024-04-21,CRE_0006,Lazada Live,6079686.0,53339,952,31941,47016,0.017848,113982.0
PERF_00001349,CMP_0017,2024-04-21,CRE_0017,Lazada Live,9934645.0,120395,1944,66052,105512,0.016147,82517.09
PERF_00001350,CMP_0017,2024-04-21,CRE_0008,Lazada Live,12340381.0,216157,4161,55006,170192,0.01925,57089.9
PERF_00001351,CMP_0017,2024-04-21,CRE_0018,Lazada Live,1309630.0,16169,240,7844,9546,0.014843,80996.35
PERF_00001352,CMP_0017,2024-04-22,CRE_0006,Lazada Live,14435233.0,158176,919,58063,122507,0.00581,91260.58
PERF_00001353,CMP_0017,2024-04-22,CRE_0017,Lazada Live,2268738.0,19794,831,11082,11022,0.041982,114617.46
PERF_00001354,CMP_0017,2024-04-22,CRE_0008,Lazada Live,2243585.0,35526,1055,5193,31014,0.029697,63153.32
PERF_00001355,CMP_0017,2024-04-22,CRE_0018,Lazada Live,4572344.0,103733,2211,60655,63458,0.021314,44078.01
PERF_00001356,CMP_0017,2024-04-23,CRE_0006,Lazada Live,13495787.0,195690,8955,97601,118178,0.045761,68965.13
PERF_00001357,CMP_0017,2024-04-23,CRE_0017,Lazada Live,12740052.0,143884,5113,17885,100558,0.035536,88543.91
PERF_00001358,CMP_0017,2024-04-23,CRE_0008,Lazada Live,9820829.0,219587,7502,111535,112017,0.034164,44724.09
PERF_00001359,CMP_0017,2024-04-23,CRE_0018,Lazada Live,8171033.0,80346,3566,40990,47325,0.044383,101698.07
PERF_00001360,CMP_0017,2024-04-24,CRE_0006,Lazada Live,6948289.0,98185,3041,29470,61813,0.030972,70767.32
PERF_00001361,CMP_0017,2024-04-24,CRE_0017,Lazada Live,3230354.0,44789,448,24880,33962,0.010002,72123.83
PERF_00001362,CMP_0017,2024-04-24,CRE_0008,Lazada Live,1176299.0,11919,435,6050,9838,0.036496,98691.08
PERF_00001363,CMP_0017,2024-04-24,CRE_0018,Lazada Live,14020221.0,393170,18377,111559,298664,0.046741,35659.44
PERF_00001364,CMP_0017,2024-04-25,CRE_0006,Lazada Live,10045137.0,294520,1808,51833,248143,0.006139,34106.81
PERF_00001365,CMP_0017,2024-04-25,CRE_0017,Lazada Live,3083630.0,74264,1404,19300,56813,0.018906,41522.54
PERF_00001366,CMP_0017,2024-04-25,CRE_0008,Lazada Live,14207764.0,348294,2156,87269,308959,0.00619,40792.45
PERF_00001367,CMP_0017,2024-04-25,CRE_0018,Lazada Live,10538346.0,256359,11877,123445,182433,0.04633,41107.77
PERF_00001368,CMP_0017,2024-04-26,CRE_0006,Lazada Live,9599425.0,253845,12617,140685,147073,0.049704,37816.09
PERF_00001369,CMP_0017,2024-04-26,CRE_0017,Lazada Live,3372676.0,39208,815,6943,31767,0.020787,86020.1
PERF_00001370,CMP_0017,2024-04-26,CRE_0008,Lazada Live,3052149.0,32169,1030,6216,25429,0.032018,94878.58
PERF_00001371,CMP_0017,2024-04-26,CRE_0018,Lazada Live,12911205.0,128382,2629,59000,113816,0.020478,100568.65
PERF_00001372,CMP_0018,2024-02-07,CRE_0007,Instagram,2950151.0,33679,1336,10822,26260,0.039669,87596.16
PERF_00001373,CMP_0018,2024-02-07,CRE_0008,Instagram,3256510.0,42292,1368,4259,27296,0.032347,77000.61
PERF_00001374,CMP_0018,2024-02-07,CRE_0005,Instagram,7368381.0,79732,3607,41125,64801,0.045239,92414.35
PERF_00001375,CMP_0018,2024-02-08,CRE_0007,Instagram,3769777.0,74801,1810,26452,66482,0.024198,50397.41
PERF_00001376,CMP_0018,2024-02-08,CRE_0008,Instagram,7308365.0,191081,1376,112367,99022,0.007201,38247.47
PERF_00001377,CMP_0018,2024-02-08,CRE_0005,Instagram,3217845.0,38017,1538,6097,26698,0.040456,84642.27
PERF_00001378,CMP_0018,2024-02-09,CRE_0007,Instagram,2796726.0,26182,579,3909,18237,0.022114,106818.65
PERF_00001379,CMP_0018,2024-02-09,CRE_0008,Instagram,2761578.0,70846,2409,40812,63208,0.034003,38980.01
PERF_00001380,CMP_0018,2024-02-09,CRE_0005,Instagram,3722790.0,31914,1132,13278,18291,0.03547,116650.69
PERF_00001381,CMP_0018,2024-02-10,CRE_0007,Instagram,1799788.0,16771,586,8736,11301,0.034941,107315.49
PERF_00001382,CMP_0018,2024-02-10,CRE_0008,Instagram,10758046.0,200738,8767,98296,138788,0.043674,53592.47
PERF_00001383,CMP_0018,2024-02-10,CRE_0005,Instagram,5202522.0,53175,579,10896,47216,0.010889,97837.74
PERF_00001384,CMP_0018,2024-02-11,CRE_0007,Instagram,3642019.0,39511,469,22763,34289,0.01187,92177.34
PERF_00001385,CMP_0018,2024-02-11,CRE_0008,Instagram,7871195.0,90342,3518,22225,81204,0.038941,87126.64
PERF_00001386,CMP_0018,2024-02-11,CRE_0005,Instagram,5518539.0,46321,2020,17742,36451,0.043609,119136.87
PERF_00001387,CMP_0018,2024-02-12,CRE_0007,Instagram,10142559.0,110630,4835,20944,97724,0.043704,91680.01
PERF_00001388,CMP_0018,2024-02-12,CRE_0008,Instagram,6372897.0,99681,4181,40766,89436,0.041944,63932.92
PERF_00001389,CMP_0018,2024-02-12,CRE_0005,Instagram,3560421.0,39983,1819,8841,34338,0.045494,89048.37
PERF_00001390,CMP_0018,2024-02-13,CRE_0007,Instagram,11960159.0,163633,6699,21817,124214,0.040939,73091.36
PERF_00001391,CMP_0018,2024-02-13,CRE_0008,Instagram,8207803.0,150767,5392,52148,81688,0.035764,54440.32
PERF_00001392,CMP_0018,2024-02-13,CRE_0005,Instagram,3926564.0,53276,1022,28150,46878,0.019183,73702.3
PERF_00001393,CMP_0018,2024-02-14,CRE_0007,Instagram,11696468.0,131734,2579,14066,100644,0.019577,88788.53
PERF_00001394,CMP_0018,2024-02-14,CRE_0008,Instagram,3686397.0,56991,1314,7332,46380,0.023056,64683.84
PERF_00001395,CMP_0018,2024-02-14,CRE_0005,Instagram,10127568.0,200025,8454,67361,129246,0.042265,50631.51
PERF_00001396,CMP_0018,2024-02-15,CRE_0007,Instagram,1417234.0,14802,600,1813,9286,0.040535,95746.12
PERF_00001397,CMP_0018,2024-02-15,CRE_0008,Instagram,8745816.0,85797,4045,36879,55537,0.047146,101936.15
PERF_00001398,CMP_0018,2024-02-15,CRE_0005,Instagram,6707726.0,70731,582,27097,61346,0.008228,94834.32
PERF_00001399,CMP_0018,2024-02-16,CRE_0007,Instagram,5462203.0,79689,459,45157,42755,0.00576,68544.0
PERF_00001400,CMP_0018,2024-02-16,CRE_0008,Instagram,10953000.0,131459,1908,34247,94499,0.014514,83318.75
PERF_00001401,CMP_0018,2024-02-16,CRE_0005,Instagram,5687414.0,121948,3228,12226,67661,0.02647,46638.03
PERF_00001402,CMP_0018,2024-02-17,CRE_0007,Instagram,4177504.0,60443,732,6494,45277,0.012111,69114.77
PERF_00001403,CMP_0018,2024-02-17,CRE_0008,Instagram,9954420.0,257563,9736,37321,160459,0.0378,38648.49
PERF_00001404,CMP_0018,2024-02-17,CRE_0005,Instagram,14141611.0,173641,6743,54696,152570,0.038833,81441.66
PERF_00001405,CMP_0018,2024-02-18,CRE_0007,Instagram,6351238.0,81553,2783,24709,59252,0.034125,77878.66
PERF_00001406,CMP_0018,2024-02-18,CRE_0008,Instagram,8086688.0,163679,2033,56514,113519,0.012421,49405.78
PERF_00001407,CMP_0018,2024-02-18,CRE_0005,Instagram,1658592.0,19704,781,3269,14991,0.039637,84175.4
PERF_00001408,CMP_0018,2024-02-19,CRE_0007,Instagram,10286776.0,316043,15221,141500,279866,0.048161,32548.66
PERF_00001409,CMP_0018,2024-02-19,CRE_0008,Instagram,8254095.0,113436,3347,31331,94862,0.029506,72764.33
PERF_00001410,CMP_0018,2024-02-19,CRE_0005,Instagram,14071556.0,122720,4396,67502,95637,0.035821,114663.92
PERF_00001411,CMP_0018,2024-02-20,CRE_0007,Instagram,4977127.0,123269,1124,59783,77847,0.009118,40376.14
PERF_00001412,CMP_0018,2024-02-20,CRE_0008,Instagram,3231453.0,27895,983,13747,21054,0.035239,115843.45
PERF_00001413,CMP_0018,2024-02-20,CRE_0005,Instagram,3134491.0,76039,536,12206,40125,0.007049,41222.15
PERF_00001414,CMP_0018,2024-02-21,CRE_0007,Instagram,12711391.0,127478,3426,36849,114382,0.026875,99714.39
PERF_00001415,CMP_0018,2024-02-21,CRE_0008,Instagram,8664085.0,121946,5667,41457,95652,0.046471,71048.54
PERF_00001416,CMP_0018,2024-02-21,CRE_0005,Instagram,517264.0,7620,230,2269,4752,0.030184,67882.41
PERF_00001417,CMP_0018,2024-02-22,CRE_0007,Instagram,10148029.0,146704,3380,56656,108155,0.02304,69173.5
PERF_00001418,CMP_0018,2024-02-22,CRE_0008,Instagram,13888680.0,126683,1140,64368,82883,0.008999,109633.34
PERF_00001419,CMP_0018,2024-02-22,CRE_0005,Instagram,5539602.0,60110,391,31795,30849,0.006505,92157.74
PERF_00001420,CMP_0018,2024-02-23,CRE_0007,Instagram,6397238.0,103564,3775,34707,53341,0.036451,61770.87
PERF_00001421,CMP_0018,2024-02-23,CRE_0008,Instagram,11217164.0,95258,2898,38887,84318,0.030423,117755.61
PERF_00001422,CMP_0018,2024-02-23,CRE_0005,Instagram,6900002.0,172967,5807,73517,95986,0.033573,39892.01
PERF_00001423,CMP_0018,2024-02-24,CRE_0007,Instagram,10591209.0,211626,3018,94673,156058,0.014261,50046.82
PERF_00001424,CMP_0018,2024-02-24,CRE_0008,Instagram,10925730.0,236835,4911,42809,133679,0.020736,46132.24
PERF_00001425,CMP_0018,2024-02-24,CRE_0005,Instagram,6496119.0,133738,2472,79403,112517,0.018484,48573.47
PERF_00001426,CMP_0018,2024-02-25,CRE_0007,Instagram,9404182.0,83626,2754,31760,60876,0.032932,112455.24
PERF_00001427,CMP_0018,2024-02-25,CRE_0008,Instagram,5363288.0,81991,3813,25169,55249,0.046505,65413.13
PERF_00001428,CMP_0018,2024-02-25,CRE_0005,Instagram,4828788.0,80834,1356,44504,70272,0.016775,59737.09
PERF_00001429,CMP_0018,2024-02-26,CRE_0007,Instagram,11307271.0,196084,3251,26764,168372,0.01658,57665.44
PERF_00001430,CMP_0018,2024-02-26,CRE_0008,Instagram,9373807.0,142899,6681,56379,114489,0.046753,65597.43
PERF_00001431,CMP_0018,2024-02-26,CRE_0005,Instagram,4015642.0,42942,1872,10215,29215,0.043594,93513.16
PERF_00001432,CMP_0018,2024-02-27,CRE_0007,Instagram,3783017.0,34616,1539,8027,24588,0.044459,109285.21
PERF_00001433,CMP_0018,2024-02-27,CRE_0008,Instagram,10302314.0,115542,3496,19994,59977,0.030257,89165.1
PERF_00001434,CMP_0018,2024-02-27,CRE_0005,Instagram,5258726.0,77549,2500,26251,67783,0.032238,67811.65
PERF_00001435,CMP_0018,2024-02-28,CRE_0007,Instagram,14830744.0,164401,4766,79778,116552,0.02899,90210.79
PERF_00001436,CMP_0018,2024-02-28,CRE_0008,Instagram,12942937.0,238514,3867,36207,120017,0.016213,54264.89
PERF_00001437,CMP_0018,2024-02-28,CRE_0005,Instagram,13466135.0,165450,1788,73730,90345,0.010807,81390.96
PERF_00001438,CMP_0018,2024-02-29,CRE_0007,Instagram,7441689.0,219508,4325,120645,155286,0.019703,33901.68
PERF_00001439,CMP_0018,2024-02-29,CRE_0008,Instagram,3294388.0,37985,1530,10836,26173,0.040279,86728.66
PERF_00001440,CMP_0018,2024-02-29,CRE_0005,Instagram,8991274.0,83777,892,18616,43326,0.010647,107323.9
PERF_00001441,CMP_0018,2024-03-01,CRE_0007,Instagram,4532996.0,65738,1229,37105,36770,0.018695,68955.49
PERF_00001442,CMP_0018,2024-03-01,CRE_0008,Instagram,9358607.0,115550,4856,19726,91852,0.042025,80991.84
PERF_00001443,CMP_0018,2024-03-01,CRE_0005,Instagram,5658687.0,133862,1360,62502,91640,0.01016,42272.54
PERF_00001444,CMP_0018,2024-03-02,CRE_0007,Instagram,12947839.0,120122,3458,47742,69205,0.028787,107789.07
PERF_00001445,CMP_0018,2024-03-02,CRE_0008,Instagram,8944079.0,103375,4422,60156,74652,0.042776,86520.72
PERF_00001446,CMP_0018,2024-03-02,CRE_0005,Instagram,6738540.0,65706,3056,26593,57673,0.04651,102555.93
PERF_00001447,CMP_0018,2024-03-03,CRE_0007,Instagram,4285826.0,68633,1264,15764,43300,0.018417,62445.56
PERF_00001448,CMP_0018,2024-03-03,CRE_0008,Instagram,6124351.0,162804,2446,60403,105561,0.015024,37617.94
PERF_00001449,CMP_0018,2024-03-03,CRE_0005,Instagram,13332761.0,235161,3118,120968,132402,0.013259,56696.31
PERF_00001450,CMP_0018,2024-03-04,CRE_0007,Instagram,10225853.0,242227,10563,47828,165442,0.043608,42215.99
PERF_00001451,CMP_0018,2024-03-04,CRE_0008,Instagram,3155118.0,47379,1635,5181,28086,0.034509,66593.17
PERF_00001452,CMP_0018,2024-03-04,CRE_0005,Instagram,7036053.0,85648,2372,38248,70265,0.027695,82150.81
PERF_00001453,CMP_0018,2024-03-05,CRE_0007,Instagram,6245553.0,60088,2547,6990,49067,0.042388,103940.1
PERF_00001454,CMP_0018,2024-03-05,CRE_0008,Instagram,14834360.0,167428,6192,91849,121826,0.036983,88601.43
PERF_00001455,CMP_0018,2024-03-05,CRE_0005,Instagram,4568407.0,46714,2250,8244,38393,0.048165,97795.24
PERF_00001456,CMP_0018,2024-03-06,CRE_0007,Instagram,1800223.0,20082,540,10937,10558,0.02689,89643.61
PERF_00001457,CMP_0018,2024-03-06,CRE_0008,Instagram,4320691.0,36180,672,18840,18935,0.018574,119422.08
PERF_00001458,CMP_0018,2024-03-06,CRE_0005,Instagram,3811523.0,37568,1598,21549,21238,0.042536,101456.64
PERF_00001459,CMP_0018,2024-03-07,CRE_0007,Instagram,12318468.0,145170,2557,42886,83105,0.017614,84855.47
PERF_00001460,CMP_0018,2024-03-07,CRE_0008,Instagram,11398294.0,119123,4636,57106,69042,0.038918,95685.08
PERF_00001461,CMP_0018,2024-03-07,CRE_0005,Instagram,2435410.0,20386,674,4421,11304,0.033062,119464.83
PERF_00001462,CMP_0018,2024-03-08,CRE_0007,Instagram,2449410.0,37047,1838,7697,31531,0.049613,66116.28
PERF_00001463,CMP_0018,2024-03-08,CRE_0008,Instagram,3830966.0,77002,1263,25735,40586,0.016402,49751.51
PERF_00001464,CMP_0018,2024-03-08,CRE_0005,Instagram,10537741.0,116658,2828,38280,101857,0.024242,90330.2
PERF_00001465,CMP_0018,2024-03-09,CRE_0007,Instagram,655239.0,6121,69,2076,4553,0.011273,107047.7
PERF_00001466,CMP_0018,2024-03-09,CRE_0008,Instagram,11388105.0,195112,8865,25039,119251,0.045435,58367.01
PERF_00001467,CMP_0018,2024-03-09,CRE_0005,Instagram,5867829.0,167439,7931,31230,99179,0.047367,35044.58
PERF_00001468,CMP_0018,2024-03-10,CRE_0007,Instagram,8934957.0,90013,3755,16680,46052,0.041716,99262.96
PERF_00001469,CMP_0018,2024-03-10,CRE_0008,Instagram,4427372.0,39315,1598,4848,28152,0.040646,112612.79
PERF_00001470,CMP_0018,2024-03-10,CRE_0005,Instagram,7147564.0,62050,2542,31319,50810,0.040967,115190.39
PERF_00001471,CMP_0018,2024-03-11,CRE_0007,Instagram,13800434.0,438461,11154,79590,247889,0.025439,31474.71
PERF_00001472,CMP_0018,2024-03-11,CRE_0008,Instagram,12057496.0,214010,9555,27659,176714,0.044647,56340.81
PERF_00001473,CMP_0018,2024-03-11,CRE_0005,Instagram,10972079.0,97558,1624,52832,66829,0.016647,112467.24
PERF_00001474,CMP_0018,2024-03-12,CRE_0007,Instagram,11754725.0,300301,13898,126455,233151,0.04628,39143.14
PERF_00001475,CMP_0018,2024-03-12,CRE_0008,Instagram,5156166.0,96484,942,47598,71425,0.009763,53440.63
PERF_00001476,CMP_0018,2024-03-12,CRE_0005,Instagram,13002850.0,114755,832,32117,82239,0.00725,113309.66
PERF_00001477,CMP_0018,2024-03-13,CRE_0007,Instagram,8283933.0,73409,876,32213,55171,0.011933,112846.29
PERF_00001478,CMP_0018,2024-03-13,CRE_0008,Instagram,5422437.0,49976,394,8884,36958,0.007884,108500.82
PERF_00001479,CMP_0018,2024-03-13,CRE_0005,Instagram,12138635.0,146878,5282,42982,117987,0.035962,82644.34
PERF_00001480,CMP_0018,2024-03-14,CRE_0007,Instagram,4585338.0,86638,2410,40698,76142,0.027817,52925.25
PERF_00001481,CMP_0018,2024-03-14,CRE_0008,Instagram,7539283.0,87211,2207,42272,46267,0.025306,86448.76
PERF_00001482,CMP_0018,2024-03-14,CRE_0005,Instagram,3201450.0,76774,680,9487,54691,0.008857,41699.66
PERF_00001483,CMP_0018,2024-03-15,CRE_0007,Instagram,14507149.0,429501,15616,253946,309721,0.036358,33776.75
PERF_00001484,CMP_0018,2024-03-15,CRE_0008,Instagram,12206465.0,126038,913,70350,112224,0.007244,96847.5
PERF_00001485,CMP_0018,2024-03-15,CRE_0005,Instagram,1572042.0,14698,644,5032,11426,0.043815,106956.18
PERF_00001486,CMP_0018,2024-03-16,CRE_0007,Instagram,12070097.0,105945,3381,29268,77880,0.031913,113927.95
PERF_00001487,CMP_0018,2024-03-16,CRE_0008,Instagram,9481682.0,180041,3776,71852,142968,0.020973,52664.02
PERF_00001488,CMP_0018,2024-03-16,CRE_0005,Instagram,13512298.0,339119,3252,63670,292363,0.00959,39845.3
PERF_00001489,CMP_0018,2024-03-17,CRE_0007,Instagram,14207523.0,145928,2369,55274,83575,0.016234,97359.81
PERF_00001490,CMP_0018,2024-03-17,CRE_0008,Instagram,811228.0,7571,88,1184,4318,0.011623,107149.39
