order_id,customer_id,order_amount_vnd,timestamp,date,campaign_id,creator_id,platform,product_category,payment_method,order_status
ORD_0003031,CST_001347,175000.0,2024-05-18 01:47:42,2024-05-18,CMP_0025,CRE_0012,Instagram,Technology,Bank Transfer,Completed
ORD_0003032,CST_001870,50000.0,2024-02-14 10:30:53,2024-02-14,CMP_0018,CRE_0003,Instagram,Health & Fitness,MoMo,Completed
ORD_0003033,CST_001107,657000.0,2024-04-17 17:44:47,2024-04-17,CMP_0008,CRE_0004,TikTok,Fashion,VNPay,Completed
ORD_0003034,CST_001483,1160000.0,2024-11-23 19:58:45,2024-11-23,CMP_0016,CRE_0004,Shopee Live,Home & Living,MoMo,Cancelled
ORD_0003035,CST_001820,155000.0,2024-03-15 11:42:48,2024-03-15,CMP_0017,CRE_0020,Lazada Live,Fashion,Bank Transfer,Cancelled
ORD_0003036,CST_001728,233000.0,2024-10-19 03:29:05,2024-10-19,CMP_0011,CRE_0005,TikTok,Technology,ZaloPay,Returned
ORD_0003037,CST_000682,732000.0,2024-06-17 17:23:18,2024-06-17,CMP_0014,CRE_0008,TikTok,Fashion,Bank Transfer,Returned
ORD_0003038,CST_000722,160000.0,2024-04-14 15:27:27,2024-04-14,CMP_0008,CRE_0020,TikTok,Fashion,VNPay,Completed
ORD_0003039,CST_000210,50000.0,2024-01-14 07:17:18,2024-01-14,CMP_0006,CRE_0014,Lazada Live,Fashion,Credit Card,Completed
ORD_0003040,CST_001079,119000.0,2024-08-31 08:32:54,2024-08-31,CMP_0013,CRE_0013,Lazada Live,Beauty & Skincare,COD,Completed
ORD_0003041,CST_001101,169000.0,2024-08-14 17:33:14,2024-08-14,CMP_0013,CRE_0002,Lazada Live,Beauty & Skincare,Bank Transfer,Completed
ORD_0003042,CST_000159,157000.0,2024-05-07 06:05:42,2024-05-07,CMP_0025,CRE_0007,Instagram,Technology,MoMo,Returned
ORD_0003043,CST_000973,93000.0,2024-10-03 14:57:00,2024-10-03,CMP_0004,CRE_0007,Facebook,Gaming,MoMo,Completed
ORD_0003044,CST_001271,520000.0,2024-03-11 06:28:10,2024-03-11,CMP_0015,CRE_0004,Instagram,Home & Living,ZaloPay,Returned
ORD_0003045,CST_000710,689000.0,2024-03-23 22:55:26,2024-03-23,CMP_0003,CRE_0017,Facebook,Finance,VNPay,Completed
ORD_0003046,CST_001539,50000.0,2024-01-18 08:42:12,2024-01-18,CMP_0022,CRE_0011,Instagram,Fashion,Bank Transfer,Returned
ORD_0003047,CST_000925,273000.0,2024-08-04 16:28:19,2024-08-04,CMP_0010,CRE_0007,YouTube,Beauty & Skincare,VNPay,Returned
ORD_0003048,CST_000994,201000.0,2024-10-17 03:47:31,2024-10-17,CMP_0005,CRE_0019,TikTok,Technology,VNPay,Completed
ORD_0003049,CST_000674,525000.0,2024-08-11 16:57:15,2024-08-11,CMP_0013,CRE_0004,Lazada Live,Beauty & Skincare,COD,Cancelled
ORD_0003050,CST_001944,139000.0,2024-07-22 10:16:21,2024-07-22,CMP_0002,CRE_0005,TikTok,Fashion,MoMo,Completed
ORD_0003051,CST_000137,195000.0,2024-07-26 16:27:15,2024-07-26,CMP_0012,CRE_0014,Instagram,Finance,COD,Returned
ORD_0003052,CST_000435,116000.0,2024-07-08 08:38:58,2024-07-08,CMP_0002,CRE_0008,TikTok,Fashion,ZaloPay,Completed
ORD_0003053,CST_000566,161000.0,2024-07-03 00:06:52,2024-07-03,CMP_0027,CRE_0014,Instagram,Fashion,Bank Transfer,Completed
ORD_0003054,CST_000974,700000.0,2024-09-16 09:04:22,2024-09-16,CMP_0013,CRE_0014,Lazada Live,Beauty & Skincare,VNPay,Completed
ORD_0003055,CST_000141,71000.0,2024-06-22 02:12:17,2024-06-22,CMP_0001,CRE_0001,Instagram,Beauty & Skincare,VNPay,Completed
ORD_0003056,CST_000613,611000.0,2024-11-01 18:23:30,2024-11-01,CMP_0016,CRE_0012,Shopee Live,Home & Living,COD,Completed
ORD_0003057,CST_000670,1741000.0,2024-06-05 03:17:37,2024-06-05,CMP_0019,CRE_0018,Facebook,Finance,Credit Card,Cancelled
ORD_0003058,CST_001219,1300000.0,2024-11-07 12:35:02,2024-11-07,CMP_0016,CRE_0013,Shopee Live,Home & Living,ZaloPay,Completed
ORD_0003059,CST_001696,310000.0,2024-06-18 16:03:34,2024-06-18,CMP_0028,CRE_0018,Lazada Live,Food & Beverage,MoMo,Cancelled
ORD_0003060,CST_001218,392000.0,2024-10-20 22:10:12,2024-10-20,CMP_0005,CRE_0020,TikTok,Technology,COD,Returned
ORD_0003061,CST_000007,231000.0,2024-10-22 09:46:59,2024-10-22,CMP_0030,CRE_0008,YouTube,Fashion,COD,Completed
ORD_0003062,CST_001250,456000.0,2024-09-15 00:16:22,2024-09-15,CMP_0013,CRE_0020,Lazada Live,Beauty & Skincare,COD,Cancelled
ORD_0003063,CST_000490,280000.0,2024-04-06 16:30:14,2024-04-06,CMP_0003,CRE_0005,Facebook,Finance,ZaloPay,Completed
ORD_0003064,CST_000122,124000.0,2024-01-07 15:14:53,2024-01-07,CMP_0006,CRE_0009,Lazada Live,Fashion,Credit Card,Completed
ORD_0003065,CST_000731,71000.0,2024-11-03 01:21:37,2024-11-03,CMP_0030,CRE_0007,YouTube,Fashion,MoMo,Completed
ORD_0003066,CST_001978,179000.0,2024-01-10 21:58:23,2024-01-10,CMP_0006,CRE_0012,Lazada Live,Fashion,Credit Card,Cancelled
ORD_0003067,CST_000890,152000.0,2024-02-16 09:53:23,2024-02-16,CMP_0015,CRE_0010,Instagram,Home & Living,Credit Card,Returned
ORD_0003068,CST_000939,494000.0,2024-07-08 01:45:01,2024-07-08,CMP_0002,CRE_0006,TikTok,Fashion,ZaloPay,Completed
ORD_0003069,CST_000235,76000.0,2024-10-24 22:20:05,2024-10-24,CMP_0029,CRE_0013,TikTok,Home & Living,MoMo,Completed
ORD_0003070,CST_000752,124000.0,2024-05-18 19:39:54,2024-05-18,CMP_0026,CRE_0014,Lazada Live,Gaming,MoMo,Completed
ORD_0003071,CST_000877,50000.0,2024-05-25 22:23:59,2024-05-25,CMP_0021,CRE_0002,Facebook,Beauty & Skincare,COD,Returned
ORD_0003072,CST_000532,153000.0,2024-10-25 20:36:42,2024-10-25,CMP_0005,CRE_0007,TikTok,Technology,MoMo,Returned
ORD_0003073,CST_000616,2658000.0,2024-03-09 06:34:41,2024-03-09,CMP_0020,CRE_0012,Lazada Live,Technology,VNPay,Cancelled
ORD_0003074,CST_000660,240000.0,2024-01-06 10:04:41,2024-01-06,CMP_0006,CRE_0006,Lazada Live,Fashion,VNPay,Completed
ORD_0003075,CST_001055,232000.0,2024-03-07 14:22:25,2024-03-07,CMP_0020,CRE_0017,Lazada Live,Technology,Bank Transfer,Cancelled
ORD_0003076,CST_000868,105000.0,2024-01-12 13:12:34,2024-01-12,CMP_0022,CRE_0012,Instagram,Fashion,ZaloPay,Completed
ORD_0003077,CST_000503,65000.0,2024-09-22 23:00:05,2024-09-22,CMP_0007,CRE_0008,YouTube,Home & Living,Bank Transfer,Cancelled
ORD_0003078,CST_000151,456000.0,2024-11-16 06:41:49,2024-11-16,CMP_0016,CRE_0010,Shopee Live,Home & Living,MoMo,Cancelled
ORD_0003079,CST_000930,1818000.0,2024-09-30 09:43:49,2024-09-30,CMP_0007,CRE_0010,YouTube,Home & Living,VNPay,Cancelled
ORD_0003080,CST_000411,229000.0,2024-04-22 20:14:39,2024-04-22,CMP_0017,CRE_0018,Lazada Live,Fashion,Bank Transfer,Completed
ORD_0003081,CST_000394,82000.0,2024-07-26 11:55:18,2024-07-26,CMP_0012,CRE_0011,Instagram,Finance,Bank Transfer,Completed
ORD_0003082,CST_000587,118000.0,2024-11-01 05:04:22,2024-11-01,CMP_0030,CRE_0013,YouTube,Fashion,ZaloPay,Completed
ORD_0003083,CST_001506,1059000.0,2024-05-29 17:46:36,2024-05-29,CMP_0026,CRE_0005,Lazada Live,Gaming,Bank Transfer,Completed
ORD_0003084,CST_000036,50000.0,2024-10-31 11:30:49,2024-10-31,CMP_0016,CRE_0018,Shopee Live,Home & Living,COD,Completed
ORD_0003085,CST_000745,141000.0,2024-06-27 00:10:11,2024-06-27,CMP_0002,CRE_0004,TikTok,Fashion,Credit Card,Completed
ORD_0003086,CST_001138,167000.0,2024-06-17 13:38:32,2024-06-17,CMP_0028,CRE_0012,Lazada Live,Food & Beverage,MoMo,Completed
ORD_0003087,CST_001524,176000.0,2024-02-09 05:26:52,2024-02-09,CMP_0009,CRE_0005,Lazada Live,Food & Beverage,COD,Completed
ORD_0003088,CST_000547,50000.0,2024-02-21 06:58:30,2024-02-21,CMP_0009,CRE_0011,Lazada Live,Food & Beverage,COD,Cancelled
ORD_0003089,CST_000067,294000.0,2024-09-04 17:55:28,2024-09-04,CMP_0013,CRE_0003,Lazada Live,Beauty & Skincare,Bank Transfer,Completed
ORD_0003090,CST_000382,91000.0,2024-06-06 19:06:13,2024-06-06,CMP_0021,CRE_0007,Facebook,Beauty & Skincare,Credit Card,Returned
ORD_0003091,CST_000426,190000.0,2024-09-30 11:50:17,2024-09-30,CMP_0007,CRE_0007,YouTube,Home & Living,Bank Transfer,Returned
ORD_0003092,CST_001163,892000.0,2024-07-21 18:45:12,2024-07-21,CMP_0027,CRE_0015,Instagram,Fashion,Credit Card,Completed
ORD_0003093,CST_000930,176000.0,2024-10-12 17:06:22,2024-10-12,CMP_0007,CRE_0018,YouTube,Home & Living,Bank Transfer,Returned
ORD_0003094,CST_000045,127000.0,2024-06-19 05:40:24,2024-06-19,CMP_0014,CRE_0019,TikTok,Fashion,Credit Card,Completed
ORD_0003095,CST_001229,601000.0,2024-03-09 19:34:27,2024-03-09,CMP_0020,CRE_0012,Lazada Live,Technology,COD,Returned
ORD_0003096,CST_001075,379000.0,2024-03-14 13:31:36,2024-03-14,CMP_0023,CRE_0004,Instagram,Finance,VNPay,Completed
ORD_0003097,CST_000355,268000.0,2024-11-13 18:18:35,2024-11-13,CMP_0029,CRE_0008,TikTok,Home & Living,Bank Transfer,Completed
ORD_0003098,CST_001870,172000.0,2024-03-11 21:00:02,2024-03-11,CMP_0020,CRE_0011,Lazada Live,Technology,VNPay,Returned
ORD_0003099,CST_000970,163000.0,2024-10-30 14:13:21,2024-10-30,CMP_0029,CRE_0002,TikTok,Home & Living,Credit Card,Cancelled
ORD_0003100,CST_001092,108000.0,2024-05-13 13:27:32,2024-05-13,CMP_0025,CRE_0012,Instagram,Technology,VNPay,Completed
ORD_0003101,CST_001768,492000.0,2024-09-22 02:24:10,2024-09-22,CMP_0007,CRE_0003,YouTube,Home & Living,MoMo,Cancelled
ORD_0003102,CST_000412,468000.0,2024-03-01 06:50:39,2024-03-01,CMP_0009,CRE_0003,Lazada Live,Food & Beverage,COD,Completed
ORD_0003103,CST_000849,120000.0,2024-07-31 15:04:42,2024-07-31,CMP_0012,CRE_0002,Instagram,Finance,VNPay,Cancelled
ORD_0003104,CST_000680,271000.0,2024-06-04 17:24:39,2024-06-04,CMP_0019,CRE_0017,Facebook,Finance,MoMo,Completed
ORD_0003105,CST_000343,495000.0,2024-02-11 06:06:16,2024-02-11,CMP_0009,CRE_0004,Lazada Live,Food & Beverage,Credit Card,Completed
ORD_0003106,CST_001397,314000.0,2024-03-14 13:02:27,2024-03-14,CMP_0023,CRE_0009,Instagram,Finance,COD,Cancelled
ORD_0003107,CST_000650,1165000.0,2024-06-18 23:46:46,2024-06-18,CMP_0028,CRE_0004,Lazada Live,Food & Beverage,MoMo,Completed
ORD_0003108,CST_000163,332000.0,2024-08-04 11:50:03,2024-08-04,CMP_0010,CRE_0008,YouTube,Beauty & Skincare,Bank Transfer,Completed
ORD_0003109,CST_000927,115000.0,2024-12-04 08:45:10,2024-12-04,CMP_0016,CRE_0005,Shopee Live,Home & Living,MoMo,Completed
ORD_0003110,CST_000434,717000.0,2024-02-22 22:36:47,2024-02-22,CMP_0023,CRE_0020,Instagram,Finance,Bank Transfer,Returned
ORD_0003111,CST_000580,321000.0,2024-06-01 04:16:01,2024-06-01,CMP_0001,CRE_0009,Instagram,Beauty & Skincare,Credit Card,Completed
ORD_0003112,CST_001540,184000.0,2024-01-09 18:44:44,2024-01-09,CMP_0022,CRE_0006,Instagram,Fashion,ZaloPay,Returned
ORD_0003113,CST_000339,360000.0,2024-03-19 00:36:06,2024-03-19,CMP_0017,CRE_0005,Lazada Live,Fashion,MoMo,Returned
ORD_0003114,CST_001240,844000.0,2024-08-11 08:56:10,2024-08-11,CMP_0013,CRE_0016,Lazada Live,Beauty & Skincare,COD,Completed
ORD_0003115,CST_000506,69000.0,2024-06-21 14:37:45,2024-06-21,CMP_0001,CRE_0012,Instagram,Beauty & Skincare,COD,Completed
ORD_0003116,CST_000901,420000.0,2024-03-01 02:30:21,2024-03-01,CMP_0020,CRE_0002,Lazada Live,Technology,Credit Card,Completed
ORD_0003117,CST_000106,273000.0,2024-10-30 07:31:38,2024-10-30,CMP_0029,CRE_0010,TikTok,Home & Living,Bank Transfer,Completed
ORD_0003118,CST_000754,333000.0,2024-03-23 15:58:22,2024-03-23,CMP_0015,CRE_0007,Instagram,Home & Living,ZaloPay,Completed
ORD_0003119,CST_000051,201000.0,2024-11-02 01:43:07,2024-11-02,CMP_0016,CRE_0001,Shopee Live,Home & Living,Credit Card,Completed
ORD_0003120,CST_001564,619000.0,2024-12-02 12:36:58,2024-12-02,CMP_0011,CRE_0009,TikTok,Technology,COD,Completed
ORD_0003121,CST_001031,164000.0,2024-10-29 02:59:06,2024-10-29,CMP_0030,CRE_0008,YouTube,Fashion,VNPay,Completed
ORD_0003122,CST_000754,419000.0,2024-02-26 05:09:26,2024-02-26,CMP_0018,CRE_0010,Instagram,Health & Fitness,Credit Card,Completed
ORD_0003123,CST_000402,1388000.0,2024-05-25 06:41:41,2024-05-25,CMP_0019,CRE_0013,Facebook,Finance,ZaloPay,Returned
ORD_0003124,CST_000618,94000.0,2024-02-26 12:19:26,2024-02-26,CMP_0003,CRE_0011,Facebook,Finance,Credit Card,Completed
ORD_0003125,CST_000444,120000.0,2024-04-25 20:08:13,2024-04-25,CMP_0017,CRE_0010,Lazada Live,Fashion,VNPay,Completed
ORD_0003126,CST_001459,850000.0,2024-07-16 22:38:28,2024-07-16,CMP_0024,CRE_0009,TikTok,Food & Beverage,VNPay,Returned
ORD_0003127,CST_000710,86000.0,2024-07-31 14:20:35,2024-07-31,CMP_0012,CRE_0006,Instagram,Finance,COD,Cancelled
ORD_0003128,CST_000181,67000.0,2024-10-25 21:24:18,2024-10-25,CMP_0016,CRE_0005,Shopee Live,Home & Living,Credit Card,Completed
ORD_0003129,CST_000419,140000.0,2024-10-20 01:09:19,2024-10-20,CMP_0011,CRE_0001,TikTok,Technology,ZaloPay,Completed
ORD_0003130,CST_000389,299000.0,2024-05-20 12:12:09,2024-05-20,CMP_0001,CRE_0009,Instagram,Beauty & Skincare,VNPay,Completed
ORD_0003131,CST_001902,395000.0,2024-02-07 00:43:22,2024-02-07,CMP_0009,CRE_0014,Lazada Live,Food & Beverage,MoMo,Completed
ORD_0003132,CST_001939,984000.0,2024-02-13 23:04:11,2024-02-13,CMP_0015,CRE_0009,Instagram,Home & Living,Bank Transfer,Completed
ORD_0003133,CST_000986,404000.0,2024-08-10 12:31:26,2024-08-10,CMP_0010,CRE_0020,YouTube,Beauty & Skincare,ZaloPay,Returned
ORD_0003134,CST_001221,635000.0,2024-01-11 12:30:40,2024-01-11,CMP_0022,CRE_0017,Instagram,Fashion,ZaloPay,Completed
ORD_0003135,CST_001587,118000.0,2024-05-19 22:14:13,2024-05-19,CMP_0001,CRE_0018,Instagram,Beauty & Skincare,Bank Transfer,Cancelled
ORD_0003136,CST_001764,454000.0,2024-09-27 14:00:10,2024-09-27,CMP_0005,CRE_0016,TikTok,Technology,COD,Cancelled
ORD_0003137,CST_001756,479000.0,2024-06-06 02:18:54,2024-06-06,CMP_0019,CRE_0018,Facebook,Finance,MoMo,Completed
ORD_0003138,CST_001195,916000.0,2024-08-18 11:27:07,2024-08-18,CMP_0010,CRE_0011,YouTube,Beauty & Skincare,Bank Transfer,Completed
ORD_0003139,CST_001028,158000.0,2024-08-05 13:32:56,2024-08-05,CMP_0013,CRE_0015,Lazada Live,Beauty & Skincare,VNPay,Completed
ORD_0003140,CST_001378,947000.0,2024-03-04 02:19:49,2024-03-04,CMP_0023,CRE_0012,Instagram,Finance,VNPay,Completed
ORD_0003141,CST_001227,1239000.0,2024-03-03 05:46:21,2024-03-03,CMP_0020,CRE_0002,Lazada Live,Technology,VNPay,Cancelled
ORD_0003142,CST_000585,1371000.0,2024-11-22 01:27:36,2024-11-22,CMP_0011,CRE_0016,TikTok,Technology,Bank Transfer,Completed
ORD_0003143,CST_001789,4370000.0,2024-02-24 01:08:30,2024-02-24,CMP_0003,CRE_0017,Facebook,Finance,Bank Transfer,Completed
ORD_0003144,CST_000286,1815000.0,2024-06-20 10:44:55,2024-06-20,CMP_0021,CRE_0019,Facebook,Beauty & Skincare,Bank Transfer,Completed
ORD_0003145,CST_000456,183000.0,2024-07-13 04:09:12,2024-07-13,CMP_0002,CRE_0008,TikTok,Fashion,VNPay,Cancelled
ORD_0003146,CST_000962,545000.0,2024-03-10 11:04:06,2024-03-10,CMP_0020,CRE_0008,Lazada Live,Technology,VNPay,Returned
ORD_0003147,CST_001093,214000.0,2024-03-02 14:35:29,2024-03-02,CMP_0020,CRE_0006,Lazada Live,Technology,Credit Card,Returned
ORD_0003148,CST_001713,2696000.0,2024-06-18 22:18:11,2024-06-18,CMP_0001,CRE_0014,Instagram,Beauty & Skincare,MoMo,Completed
ORD_0003149,CST_000555,307000.0,2024-08-12 21:16:50,2024-08-12,CMP_0010,CRE_0007,YouTube,Beauty & Skincare,COD,Returned
ORD_0003150,CST_001730,109000.0,2024-09-22 12:33:04,2024-09-22,CMP_0005,CRE_0018,TikTok,Technology,Bank Transfer,Completed
ORD_0003151,CST_001727,269000.0,2024-05-19 18:32:44,2024-05-19,CMP_0026,CRE_0019,Lazada Live,Gaming,VNPay,Completed
ORD_0003152,CST_001325,312000.0,2024-02-26 00:48:00,2024-02-26,CMP_0003,CRE_0007,Facebook,Finance,VNPay,Completed
ORD_0003153,CST_001211,767000.0,2024-08-06 18:45:35,2024-08-06,CMP_0010,CRE_0014,YouTube,Beauty & Skincare,Credit Card,Completed
ORD_0003154,CST_000696,1831000.0,2024-06-04 00:29:48,2024-06-04,CMP_0001,CRE_0002,Instagram,Beauty & Skincare,MoMo,Completed
ORD_0003155,CST_001169,1175000.0,2024-04-20 05:28:06,2024-04-20,CMP_0008,CRE_0018,TikTok,Fashion,Bank Transfer,Completed
ORD_0003156,CST_001606,498000.0,2024-10-24 08:41:16,2024-10-24,CMP_0005,CRE_0014,TikTok,Technology,COD,Returned
ORD_0003157,CST_000677,322000.0,2024-05-31 21:26:51,2024-05-31,CMP_0019,CRE_0004,Facebook,Finance,Bank Transfer,Returned
ORD_0003158,CST_001459,824000.0,2024-04-09 07:32:06,2024-04-09,CMP_0008,CRE_0010,TikTok,Fashion,COD,Completed
ORD_0003159,CST_001472,204000.0,2024-04-14 13:59:10,2024-04-14,CMP_0008,CRE_0011,TikTok,Fashion,Credit Card,Completed
ORD_0003160,CST_000645,85000.0,2024-11-08 06:33:22,2024-11-08,CMP_0030,CRE_0016,YouTube,Fashion,VNPay,Completed
ORD_0003161,CST_000841,1579000.0,2024-05-19 13:18:50,2024-05-19,CMP_0026,CRE_0017,Lazada Live,Gaming,MoMo,Returned
ORD_0003162,CST_000206,807000.0,2024-10-09 05:43:58,2024-10-09,CMP_0004,CRE_0002,Facebook,Gaming,Credit Card,Cancelled
ORD_0003163,CST_001719,2157000.0,2024-05-21 10:33:49,2024-05-21,CMP_0021,CRE_0004,Facebook,Beauty & Skincare,VNPay,Completed
ORD_0003164,CST_000270,97000.0,2024-03-13 03:52:03,2024-03-13,CMP_0017,CRE_0007,Lazada Live,Fashion,Bank Transfer,Completed
ORD_0003165,CST_001045,1561000.0,2024-04-12 20:50:37,2024-04-12,CMP_0008,CRE_0019,TikTok,Fashion,COD,Completed
ORD_0003166,CST_000690,2114000.0,2024-05-24 01:34:07,2024-05-24,CMP_0026,CRE_0014,Lazada Live,Gaming,Credit Card,Completed
ORD_0003167,CST_001083,341000.0,2024-09-04 12:25:03,2024-09-04,CMP_0013,CRE_0018,Lazada Live,Beauty & Skincare,VNPay,Completed
ORD_0003168,CST_000408,510000.0,2024-06-05 16:49:43,2024-06-05,CMP_0028,CRE_0018,Lazada Live,Food & Beverage,Credit Card,Completed
ORD_0003169,CST_001328,225000.0,2024-12-06 14:47:02,2024-12-06,CMP_0016,CRE_0009,Shopee Live,Home & Living,ZaloPay,Completed
ORD_0003170,CST_000638,148000.0,2024-06-18 00:11:33,2024-06-18,CMP_0001,CRE_0003,Instagram,Beauty & Skincare,Bank Transfer,Completed
ORD_0003171,CST_000952,170000.0,2024-07-19 00:17:48,2024-07-19,CMP_0024,CRE_0018,TikTok,Food & Beverage,Bank Transfer,Cancelled
ORD_0003172,CST_001713,96000.0,2024-08-08 10:36:26,2024-08-08,CMP_0010,CRE_0001,YouTube,Beauty & Skincare,COD,Completed
ORD_0003173,CST_000567,500000.0,2024-06-08 13:33:46,2024-06-08,CMP_0019,CRE_0012,Facebook,Finance,COD,Completed
ORD_0003174,CST_000090,428000.0,2024-02-07 19:23:05,2024-02-07,CMP_0009,CRE_0007,Lazada Live,Food & Beverage,COD,Returned
ORD_0003175,CST_000824,50000.0,2024-05-13 12:04:30,2024-05-13,CMP_0025,CRE_0018,Instagram,Technology,Bank Transfer,Completed
ORD_0003176,CST_001631,633000.0,2024-06-04 09:50:44,2024-06-04,CMP_0028,CRE_0001,Lazada Live,Food & Beverage,VNPay,Cancelled
ORD_0003177,CST_000146,381000.0,2024-11-02 16:19:49,2024-11-02,CMP_0016,CRE_0017,Shopee Live,Home & Living,COD,Cancelled
ORD_0003178,CST_001837,156000.0,2024-09-09 12:38:08,2024-09-09,CMP_0013,CRE_0009,Lazada Live,Beauty & Skincare,COD,Completed
ORD_0003179,CST_000351,78000.0,2024-07-31 04:54:59,2024-07-31,CMP_0012,CRE_0003,Instagram,Finance,Credit Card,Cancelled
ORD_0003180,CST_001387,439000.0,2024-06-12 20:25:09,2024-06-12,CMP_0014,CRE_0010,TikTok,Fashion,COD,Returned
ORD_0003181,CST_000129,50000.0,2024-08-18 05:55:12,2024-08-18,CMP_0024,CRE_0015,TikTok,Food & Beverage,COD,Returned
ORD_0003182,CST_001118,267000.0,2024-06-17 12:15:52,2024-06-17,CMP_0014,CRE_0012,TikTok,Fashion,VNPay,Cancelled
ORD_0003183,CST_000105,1360000.0,2024-10-01 16:16:46,2024-10-01,CMP_0007,CRE_0010,YouTube,Home & Living,ZaloPay,Completed
ORD_0003184,CST_001969,691000.0,2024-05-12 22:29:05,2024-05-12,CMP_0025,CRE_0012,Instagram,Technology,ZaloPay,Completed
ORD_0003185,CST_000687,212000.0,2024-11-09 13:20:25,2024-11-09,CMP_0004,CRE_0015,Facebook,Gaming,COD,Completed
ORD_0003186,CST_001411,297000.0,2024-07-01 04:02:59,2024-07-01,CMP_0027,CRE_0001,Instagram,Fashion,Bank Transfer,Completed
ORD_0003187,CST_001293,202000.0,2024-06-17 18:12:48,2024-06-17,CMP_0021,CRE_0019,Facebook,Beauty & Skincare,Credit Card,Returned
ORD_0003188,CST_000161,95000.0,2024-01-09 23:55:21,2024-01-09,CMP_0006,CRE_0012,Lazada Live,Fashion,COD,Completed
ORD_0003189,CST_000097,309000.0,2024-10-01 19:51:40,2024-10-01,CMP_0007,CRE_0017,YouTube,Home & Living,ZaloPay,Completed
ORD_0003190,CST_001959,591000.0,2024-04-04 21:48:42,2024-04-04,CMP_0017,CRE_0007,Lazada Live,Fashion,COD,Completed
ORD_0003191,CST_001016,509000.0,2024-09-28 04:10:37,2024-09-28,CMP_0007,CRE_0018,YouTube,Home & Living,MoMo,Completed
ORD_0003192,CST_001846,112000.0,2024-09-28 22:44:00,2024-09-28,CMP_0005,CRE_0019,TikTok,Technology,VNPay,Cancelled
ORD_0003193,CST_001004,202000.0,2024-07-04 00:36:00,2024-07-04,CMP_0027,CRE_0014,Instagram,Fashion,MoMo,Cancelled
ORD_0003194,CST_001794,114000.0,2024-08-22 21:53:01,2024-08-22,CMP_0010,CRE_0011,YouTube,Beauty & Skincare,ZaloPay,Completed
ORD_0003195,CST_001378,254000.0,2024-07-05 04:53:22,2024-07-05,CMP_0024,CRE_0020,TikTok,Food & Beverage,COD,Cancelled
ORD_0003196,CST_000396,348000.0,2024-11-11 01:09:43,2024-11-11,CMP_0011,CRE_0013,TikTok,Technology,VNPay,Completed
ORD_0003197,CST_000547,663000.0,2024-05-04 16:48:12,2024-05-04,CMP_0025,CRE_0017,Instagram,Technology,VNPay,Completed
ORD_0003198,CST_000912,527000.0,2024-08-12 13:37:58,2024-08-12,CMP_0013,CRE_0016,Lazada Live,Beauty & Skincare,COD,Returned
ORD_0003199,CST_001169,50000.0,2024-11-05 10:11:38,2024-11-05,CMP_0030,CRE_0010,YouTube,Fashion,Bank Transfer,Completed
ORD_0003200,CST_001296,2398000.0,2024-03-03 19:06:22,2024-03-03,CMP_0023,CRE_0020,Instagram,Finance,ZaloPay,Cancelled
ORD_0003201,CST_000911,211000.0,2024-02-12 21:40:16,2024-02-12,CMP_0018,CRE_0016,Instagram,Health & Fitness,COD,Completed
ORD_0003202,CST_000334,199000.0,2024-07-18 15:21:59,2024-07-18,CMP_0002,CRE_0009,TikTok,Fashion,MoMo,Cancelled
ORD_0003203,CST_001100,1362000.0,2024-03-18 23:51:55,2024-03-18,CMP_0003,CRE_0018,Facebook,Finance,Bank Transfer,Returned
ORD_0003204,CST_000128,396000.0,2024-03-08 18:45:23,2024-03-08,CMP_0015,CRE_0015,Instagram,Home & Living,MoMo,Completed
ORD_0003205,CST_001345,108000.0,2024-08-09 00:06:15,2024-08-09,CMP_0010,CRE_0018,YouTube,Beauty & Skincare,MoMo,Completed
ORD_0003206,CST_000363,189000.0,2024-02-18 17:42:48,2024-02-18,CMP_0018,CRE_0010,Instagram,Health & Fitness,ZaloPay,Cancelled
ORD_0003207,CST_001542,194000.0,2024-06-19 23:12:50,2024-06-19,CMP_0014,CRE_0006,TikTok,Fashion,Credit Card,Returned
ORD_0003208,CST_001169,120000.0,2024-01-07 15:58:14,2024-01-07,CMP_0022,CRE_0001,Instagram,Fashion,Credit Card,Completed
ORD_0003209,CST_001850,435000.0,2024-11-21 09:19:25,2024-11-21,CMP_0011,CRE_0008,TikTok,Technology,Credit Card,Completed
ORD_0003210,CST_000858,1082000.0,2024-07-07 19:20:18,2024-07-07,CMP_0024,CRE_0004,TikTok,Food & Beverage,ZaloPay,Returned
ORD_0003211,CST_001174,149000.0,2024-05-22 01:50:57,2024-05-22,CMP_0026,CRE_0020,Lazada Live,Gaming,COD,Cancelled
ORD_0003212,CST_001636,978000.0,2024-03-10 20:41:50,2024-03-10,CMP_0020,CRE_0009,Lazada Live,Technology,ZaloPay,Returned
ORD_0003213,CST_001541,347000.0,2024-06-10 14:01:38,2024-06-10,CMP_0014,CRE_0002,TikTok,Fashion,Credit Card,Completed
ORD_0003214,CST_000117,440000.0,2024-09-19 05:20:30,2024-09-19,CMP_0013,CRE_0020,Lazada Live,Beauty & Skincare,COD,Completed
ORD_0003215,CST_001440,1708000.0,2024-03-09 11:29:48,2024-03-09,CMP_0017,CRE_0011,Lazada Live,Fashion,MoMo,Completed
ORD_0003216,CST_001727,84000.0,2024-05-17 08:19:17,2024-05-17,CMP_0001,CRE_0013,Instagram,Beauty & Skincare,Bank Transfer,Completed
